Col 1,col 2,col 3,col 4
0.5743635551585529,0.2522522522522523,0.0959796712188751,0.11848408582098958
0.27322465386333183,0.42702702702702705,0.042366161421554506,0.13239078910648622
0.5661009379187136,0.6738738738738739,0.3931147002397109,0.029143876214440943
0.13387673068334077,0.7783783783783783,0.9881006461242684,0.0018638745507471499
0.7664135774899508,0.6612612612612613,0.5366603527927738,0.027738610112138733
0.5269093345243412,0.22702702702702704,0.8486465055344417,0.011341014124454782
0.5571683787405091,0.08648648648648648,0.44893265787050746,0.02490070268936493
0.5523671281822241,0.2846846846846847,0.8415048651981164,0.012028825936631545
0.0433229120142921,0.4126126126126126,0.15303268747946638,0.015269860132954343
0.7491067440821795,0.2864864864864865,0.16841210803619594,0.0882869319077779
0.050133988387673065,0.45045045045045046,0.5826454996410421,0.0023961468787871212
0.7416257257704332,0.5711711711711711,0.6080919662376747,0.023452703257932327
0.2525681107637338,0.7693693693693694,0.5819813260757584,0.008903073179856405
0.9670611880303706,0.3837837837837838,0.565198521985666,0.03285736616407022
0.55895489057615,0.14774774774774774,0.857668111962425,0.011896723909008517
0.7067887449754354,0.1963963963963964,0.670220079741388,0.02008328206205861
0.9141357748995087,0.7009009009009008,0.787327568374387,0.021671746536796932
0.4608083966056275,0.7495495495495496,0.15574008201276024,0.062409212556871374
0.5743635551585529,0.20540540540540542,0.7269100820533204,0.014904822903445603
0.726775346136668,0.31891891891891894,0.25066721558161326,0.05814747229647568
0.6209245198749441,0.1657657657657658,0.008193163980904248,0.6838191319839851
0.27244305493523896,0.5063063063063062,0.3669239536477832,0.016574662882792905
0.7299017418490397,0.32252252252252256,0.9609111041708072,0.013683459095753808
0.3466949531040643,0.5297297297297296,0.36585316389978384,0.020377403860342404
0.8568557391692719,0.03423423423423423,0.9018239929911943,0.017403189788241784
0.8181107637338096,0.6234234234234234,0.3049134647754789,0.053208136551101536
0.6280705672175078,0.8954954954954955,0.11160955112007041,0.1114445656990664
0.978561857972309,0.23783783783783785,0.052482893728173524,0.3192624417766271
0.6981911567664135,0.9585585585585585,0.36079023472198,0.0386745853162427
0.3163242518981688,0.218018018018018,0.27323086470328173,0.025886571960220886
0.43445734702992406,0.6828828828828829,0.7219718755450278,0.011387987796712733
0.9009602501116569,0.6504504504504505,0.07714350610634077,0.21380058418102008
0.4566770879857079,0.7945945945945946,0.8405496720706397,0.009904245928907606
0.8862215274676194,0.6648648648648648,0.19391637294308994,0.08970294595611451
0.04622599374720858,0.6702702702702702,0.13296146373713733,0.018157630460791052
0.6263957123715944,0.6720720720720721,0.11347025110830794,0.10949817676067006
0.18378740509155872,0.45225225225225224,0.7064545502480257,0.005039733958770918
0.9011835640911121,0.14054054054054055,0.14513459908252788,0.12021233242946155
0.5285841893702545,0.11531531531531532,0.0,1.0000000000000002
0.5896605627512281,0.8972972972972972,0.06094172713519126,0.18058546795789024
0.41000446627958914,0.5279279279279279,0.5218984615509416,0.01585083336915457
0.5903305046895935,0.7027027027027026,0.0217635988269985,0.3924406444890376
0.439258597588209,0.02342342342342342,0.13494790040032933,0.0688360682359294
0.15687807056721753,0.7153153153153153,0.7860499215159786,0.0036089585573762647
0.8654533273782938,0.9765765765765766,0.06774671766438042,0.23078672004296288
0.08418937025457791,0.08108108108108107,0.8694143510162362,0.0014241291153131537
0.49999999999999994,0.10630630630630632,0.06017209700381672,0.1589015761370114
0.15140687807056724,0.5891891891891892,0.3545013729633701,0.010934811105941102
0.5120589548905761,0.12972972972972974,0.5512721712290152,0.018331595895812652
0.6418043769539973,0.32432432432432434,0.10390209574644996,0.12128809781512581
0.38923626619026347,0.9927927927927929,0.21470956856096404,0.0394305052759881
0.5838543992853952,0.07207207207207207,0.2128752327142492,0.0562738226831768
0.3930326038410004,0.42342342342342343,0.837099011547494,0.008526138614971935
0.8353059401518534,0.17297297297297298,0.6726658608703411,0.023582128280032803
0.3824251898168825,0.8594594594594595,0.6637953412533918,0.011145243912111741
0.6782045556051808,0.20900900900900904,0.6116318592398203,0.021363476953439875
0.5069227333631084,0.5981981981981982,0.33229059773592867,0.03151604981535775
0.9538856632425188,0.7567567567567567,0.16613262379992455,0.11136161424929107
0.36679321125502456,0.6486486486486486,0.33143883316365647,0.023820249392145866
0.09122376060741401,0.5063063063063062,0.6376847010914755,0.0031576288743395816
0.6955113890129522,0.5621621621621621,0.6524810685183757,0.020371776685468468
0.13376507369361323,0.40360360360360364,0.7220793601220051,0.0035717326312871642
0.6711701652523447,0.5819819819819819,0.003782240303065945,0.9330026416224018
0.6311969629298794,0.47747747747747754,0.9999999999999999,0.011183875581289214
1.0,0.6918918918918918,0.2194845201929044,0.088859424457723
0.7735596248325144,0.5963963963963964,0.8151376816590751,0.017604921275834025
0.8924743188923625,0.23423423423423423,0.7244146146576514,0.02320562027097335
0.5415364001786511,0.5567567567567567,0.32303779806690003,0.034434910389435955
0.9145824028584189,0.9783783783783784,0.29123655935785064,0.061801538607032955
0.08385439928539525,0.14954954954954958,0.3649162228702844,0.007135871308132806
0.8188923626619026,0.21081081081081082,0.7181216968772688,0.02150764231599616
0.852054488610987,0.6702702702702702,0.5032316353474185,0.03289341328317491
0.8471415810629744,0.5693693693693693,0.48591445038876974,0.033948086218732916
0.22510049129075482,0.6648648648648648,0.8974860777052651,0.004247800500084384
0.5145154086645823,0.3855855855855856,0.18541900732923133,0.057793697821755696
0.5504689593568557,0.5333333333333333,0.44418812640186256,0.024909164464278044
0.24117909781152302,0.11531531531531532,0.3341127655173253,0.016693125630316344
0.8439035283608753,0.09189189189189188,0.4390704409301269,0.03763167523540623
0.4801250558284948,0.35315315315315315,0.03572645377960389,0.23346399452682232
0.3386556498436802,0.5585585585585585,0.17209396180038694,0.04397145048835315
0.9917373827601608,0.26126126126126126,0.573664453430786,0.03314499086574827
0.6058508262617239,0.4558558558558559,0.8812873407504451,0.012508230557491467
0.1868021438142028,0.1027027027027027,0.881745671210763,0.0035554121431445786
0.15084859312192944,0.4450450450450451,0.14635140561434534,0.028973228669309535
0.7014292094685126,0.6594594594594594,0.5206218286979765,0.02633232069610851
0.8650066994193836,0.5891891891891892,0.5324390481328104,0.03143001161431664
0.5204332291201429,0.8702702702702703,0.1316888869059449,0.08122345111554571
0.9196069673961589,0.7333333333333333,0.43636507440771943,0.04109622258278027
0.7990174184903974,0.0,0.7229159146126296,0.020832831000811562
0.4320008932559178,0.9531531531531532,0.9200476988160472,0.008310837188867423
0.12829388119696294,0.4360360360360361,0.7398203993559037,0.0032812165955439466
0.46650290308173287,0.4594594594594595,0.27182748116991895,0.03611763949898367
0.9546672621706118,0.5801801801801801,0.6122209964023086,0.029789108089483506
0.0,0.6108108108108108,0.7466243758796497,0.0
0.6711701652523447,0.11531531531531532,0.21841778646667775,0.062077083163695965
0.05326038410004465,0.5765765765765766,0.6763142524549072,0.001767968831704549
0.5628628852166145,0.6684684684684684,0.09597358718621601,0.11646251379185787
0.08028137561411343,0.9585585585585585,0.45080653992950637,0.005134717224576157
0.7420723537293433,0.21081081081081082,0.9785872470563421,0.013622749485426062
0.3638901295221081,0.5351351351351351,0.9864741813934057,0.006266519017834914
0.47655203215721303,0.9495495495495496,0.21855771921783676,0.04594525877138353
0.4974318892362662,0.06486486486486485,0.4144990610309596,0.024469330775914733
0.1753014738722644,0.5621621621621621,0.6853936571931518,0.00504605454951804
0.20600714604734255,0.24864864864864866,0.5982834915857828,0.007133660782379491
0.7357079053148726,0.972972972972973,0.32446957375267194,0.04528129416146377
0.12907548012505582,0.17297297297297298,0.6027684376609733,0.004673686023095503
0.986601161232693,0.46666666666666673,0.8861048806109991,0.02051381557268031
0.10987047789191602,0.04144144144144145,0.6346923710286476,0.0037354901441513473
0.5027914247431888,0.6198198198198198,0.7842429638162297,0.011911359186453231
0.5340553818669048,0.5333333333333333,0.06657554137750611,0.15400337466173888
0.5454443948191156,0.24684684684684688,0.22492567340101483,0.05017832313353255
0.8279365788298346,0.21441441441441444,0.07820719781623788,0.19584232759385242
0.6898168825368467,0.14414414414414417,0.9748110907859353,0.012675539200130462
0.5283608753907993,0.26666666666666666,0.02917293660032367,0.2931155467887898
0.8742742295667708,0.7603603603603604,0.6810963021249498,0.024333164911022782
0.8561857972309066,0.14954954954954958,0.0973293124637493,0.16607957561133074
0.4327824921840107,0.2864864864864865,0.6121479880103996,0.013842669481498053
0.1437025457793658,0.809009009009009,0.2713164224265556,0.014462974106529603
0.30638677981241624,0.3801801801801802,0.8972853046275152,0.005954847494178789
0.2905314872711032,0.0,0.09695413044977225,0.0677906177314848
0.6330951317552478,0.33333333333333337,0.6398729248378605,0.018994417420171758
0.1496203662349263,0.872072072072072,0.5543628598198315,0.006009127248227877
0.060518088432335845,0.32792792792792796,0.6926407540955679,0.0018572955049927483
0.10864225100491288,0.9009009009009009,0.37283864739785927,0.008158659721085485
0.18289414917373825,0.5927927927927927,0.35370842070680236,0.012606695611484196
0.9726440375167484,0.9927927927927929,0.5322605831748104,0.035213618516286585
0.03215721304153639,0.7747747747747747,0.43733649162228705,0.003331476638788765
0.6770879857079052,0.07927927927927929,0.057636069390420486,0.21314822693256544
0.4576820008932559,0.6,0.8493441412793503,0.009796228545946648
0.13599821348816432,0.2522522522522523,0.3614980105213205,0.009889797663622628
0.7868468066100937,0.954954954954955,0.5498758857337546,0.027712924307187664
0.7294551138901294,0.8144144144144144,0.7332090838663622,0.018724951809330356
0.15587315765966947,0.8792792792792793,0.9680152263057348,0.002388842898256205
0.5197632871817776,0.47747747747747754,0.37335072014666576,0.02849096213202755
0.7288968289414917,0.4792792792792793,0.2019097778516875,0.07222752955026941
0.488387673068334,0.7135135135135134,0.6885756062738544,0.013535397996746338
0.7410674408217953,0.1945945945945946,0.08255930917837166,0.16922868597673119
0.21493970522554712,0.8378378378378378,0.6077350363216749,0.00725627562010117
0.37114783385439926,0.3711711711711712,0.6605069216011551,0.010893805012713014
0.286288521661456,0.899099099099099,0.5623461246739972,0.010424925604304002
0.36578829834747656,0.7513513513513513,0.4720286598498461,0.016035181130931997
0.222532380527021,0.42522522522522527,0.7823275075340604,0.005216059109021582
0.5055828494863778,0.7243243243243243,0.597406376877431,0.016525308482703678
0.874720857525681,0.2846846846846847,0.6682478391544006,0.02485911244579518
0.6394595801697186,0.5945945945945945,0.7401813852936763,0.016242474654331297
0.3887896382313533,0.9747747747747748,0.8969435847931632,0.007687712672618238
0.39280928986154534,0.018018018018018014,0.05721424312605709,0.13633372616603306
0.31543099598034835,0.8792792792792793,0.7182494615631096,0.008351198195207426
0.7752344796784277,0.3045045045045045,0.7051170770684697,0.02078799641145939
0.126507369361322,0.06846846846846848,0.5838836002871663,0.00483009332770389
0.26820008932559175,0.8738738738738738,0.9515802260826536,0.004702298883535515
0.4898392139347923,0.590990990990991,0.9384681216968772,0.009255370468640474
0.2986824475212148,0.6198198198198198,0.8758634256348687,0.006001888406763838
0.05984814649397051,0.34594594594594597,0.4573205108965025,0.004193411480503764
0.5092675301473871,0.8810810810810811,0.4913130153682665,0.02074903694568732
0.5861991960696739,0.9207207207207206,0.7402837998434375,0.014889267274023748
0.01831174631531933,0.781981981981982,0.17545336183364632,0.010561053646511966
0.7062304600267976,0.08288288288288288,0.5174287255573987,0.026681285386180836
0.16502903081732917,0.8324324324324324,0.3486748976868508,0.011877768440547816
0.007146047342563633,0.11171171171171172,0.06489939037992756,0.02703533092346943
0.0049129075480125045,0.7027027027027026,0.35239224164155314,0.0033476626462771563
0.1972979008485931,0.7225225225225225,0.403433219629523,0.01141787822336759
0.12472085752568109,0.15135135135135136,0.5597228925924874,0.005095272367692853
0.8454667262170611,0.2018018018018018,0.5857321322100857,0.0277504528147487
0.10015631978561858,0.5405405405405405,0.4900100183737786,0.005265945127946923
0.4694059848146494,0.49909909909909916,0.771777794903203,0.011333592473351445
0.6240509155873157,0.1765765765765766,0.5187408486008752,0.02365480036480315
0.2684234033050469,0.13513513513513514,0.8321405249303377,0.005776841335750699
0.5295891022778025,0.6882882882882883,0.1502411304943885,0.07269720953882292
0.9696292987941044,0.6576576576576576,0.41469273607060725,0.045563514421851393
0.42373827601607855,0.8954954954954955,0.6298717891517641,0.01311288289513096
0.4972085752568111,0.7261261261261261,0.08681509002340325,0.1148464765804893
